referencia;nome;preco;quantidade;material;cores;gramatura;tamanho_arte;tamanho_final;peso;imagem;gabarito 
RV131320;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 20unid - RV131320;R$ 859,80;400 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;44g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/A1055BAB-1AB3-401F-8015-94D1A6A3B910.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 98,99;50 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 197,98;100 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 296,97;150 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 395,96;200 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 494,95;250 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 593,94;300 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 692,93;350 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 791,92;400 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 890,91;450 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 989,90;500 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.088,89;550 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.187,88;600 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.286,87;650 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.385,86;700 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.484,85;750 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.583,84;800 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.682,83;850 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.781,82;900 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.880,81;950 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV131350;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 50unid - RV131350;R$ 1.979,80;1000 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/3DF212CB-08B5-4D9C-B405-FAC2F2C00C6B.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 153,50;100 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 383,98;200 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 307,00;300 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 460,50;400 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 614,00;500 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 767,50;600 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 921,00;700 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 1.074,50;800 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 1.228,00;900 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 1.919,90;1000 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 2.111,89;1100 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 2.303,88;1200 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 1.842,00;1300 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 2.687,86;1400 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 2.149,00;1500 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 3.071,84;1600 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 3.263,83;1700 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 2.609,50;1800 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 3.647,81;1900 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313100;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 100unid - RV1313100;R$ 2.916,50;2000 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/80DB9B2E-321C-4A50-B54A-923EB84BF31F.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313250;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 250unid - RV1313250;R$ 376,99;250 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/BEC96D61-3D3D-40D0-ABCB-2309018456AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313250;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 250unid - RV1313250;R$ 943,00;500 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/BEC96D61-3D3D-40D0-ABCB-2309018456AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313250;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 250unid - RV1313250;R$ 1.414,50;750 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/BEC96D61-3D3D-40D0-ABCB-2309018456AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313250;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 250unid - RV1313250;R$ 1.886,00;1000 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/BEC96D61-3D3D-40D0-ABCB-2309018456AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RV1313250;ADESIVOS ROTULOS FOLHA VINIL BRANCO 135X135MM - 4X0 - 250unid - RV1313250;R$ 2.357,50;1250 unid.;Adesivo vinil branco;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/BEC96D61-3D3D-40D0-ABCB-2309018456AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
